test_0	test_1	test_2	test_3	test_4	test_5	test_6	test_7	test_8	test_9
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
-83.00318301346923	-59.84970942485623	-70.07064553396387	-105.96931927790723	-104.06748484002092	-110.87368277881772	-117.87059811215295	-96.32711956709801	-92.07668821929218	-99.07897172644728
